"feasible","instance","model","seed","SRTimeOut","SRTime","solverMemOut","solverTimeOut","solverTime","solverNodeOut","nNodes","sat","cmd","md5checksum","type","configurationId","configurationSeed","iteration","runId"
1,"inst-13-1109812755","model",0,0,5.258,0,1,NA,NA,NA,NA,"../wrapper.py 13 1 1109812755 tuning -nnodes_middle 2 -nnodes_delta 8 -nrings_middle 14 -nrings_delta 2 -capacity_middle 3 -capacity_delta 9 -demand_cardMiddle 17 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 20 -demand_inner_inner_delta 23","b4a65d386184d82046009b356e2ce8ae","solver timeout",13,1109812755,1,112
0,"inst-14-1109812755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 14 1 1109812755 tuning -nnodes_middle 33 -nnodes_delta 8 -nrings_middle 10 -nrings_delta 2 -capacity_middle 50 -capacity_delta 9 -demand_cardMiddle 28 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 29 -demand_inner_inner_delta 0","inst-14-1109812755","no instance",14,1109812755,1,113
0,"inst-15-1109812755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 15 1 1109812755 tuning -nnodes_middle 46 -nnodes_delta 19 -nrings_middle 20 -nrings_delta 2 -capacity_middle 3 -capacity_delta 20 -demand_cardMiddle 42 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 18 -demand_inner_inner_delta 18","inst-15-1109812755","no instance",15,1109812755,1,114
1,"inst-16-1109812755","model",0,0,8.51,0,1,NA,NA,NA,NA,"../wrapper.py 16 1 1109812755 tuning -nnodes_middle 46 -nnodes_delta 17 -nrings_middle 13 -nrings_delta 16 -capacity_middle 15 -capacity_delta 23 -demand_cardMiddle 8 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 5 -demand_inner_inner_delta 20","5a1efda17a3ab00c00946220c23880b3","solver timeout",16,1109812755,1,115
0,"inst-17-1109812755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 17 1 1109812755 tuning -nnodes_middle 27 -nnodes_delta 16 -nrings_middle 21 -nrings_delta 21 -capacity_middle 37 -capacity_delta 8 -demand_cardMiddle 48 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 30 -demand_inner_inner_delta 10","inst-17-1109812755","no instance",17,1109812755,1,116
0,"inst-18-1109812755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 18 1 1109812755 tuning -nnodes_middle 4 -nnodes_delta 13 -nrings_middle 49 -nrings_delta 17 -capacity_middle 28 -capacity_delta 6 -demand_cardMiddle 39 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 33 -demand_inner_inner_delta 11","inst-18-1109812755","no instance",18,1109812755,1,117
0,"inst-19-1109812755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 19 1 1109812755 tuning -nnodes_middle 25 -nnodes_delta 9 -nrings_middle 23 -nrings_delta 20 -capacity_middle 47 -capacity_delta 3 -demand_cardMiddle 38 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 18 -demand_inner_inner_delta 9","inst-19-1109812755","no instance",19,1109812755,1,118
0,"inst-20-1109812755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 20 1 1109812755 tuning -nnodes_middle 48 -nnodes_delta 2 -nrings_middle 47 -nrings_delta 8 -capacity_middle 27 -capacity_delta 13 -demand_cardMiddle 36 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 18 -demand_inner_inner_delta 15","inst-20-1109812755","no instance",20,1109812755,1,119
0,"inst-21-1109812755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 21 1 1109812755 tuning -nnodes_middle 3 -nnodes_delta 21 -nrings_middle 11 -nrings_delta 19 -capacity_middle 7 -capacity_delta 8 -demand_cardMiddle 31 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 25 -demand_inner_inner_delta 23","inst-21-1109812755","no instance",21,1109812755,1,120
1,"inst-22-1109812755","model",0,0,15.534,0,1,NA,NA,NA,NA,"../wrapper.py 22 1 1109812755 tuning -nnodes_middle 43 -nnodes_delta 9 -nrings_middle 16 -nrings_delta 20 -capacity_middle 23 -capacity_delta 7 -demand_cardMiddle 4 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 34 -demand_inner_inner_delta 22","0ee508da593029a0cbaed9d297b75287","solver timeout",22,1109812755,1,121
0,"inst-23-1109812755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 23 1 1109812755 tuning -nnodes_middle 16 -nnodes_delta 23 -nrings_middle 11 -nrings_delta 19 -capacity_middle 12 -capacity_delta 0 -demand_cardMiddle 43 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 34 -demand_inner_inner_delta 21","inst-23-1109812755","no instance",23,1109812755,1,122
0,"inst-24-1109812755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 24 1 1109812755 tuning -nnodes_middle 19 -nnodes_delta 9 -nrings_middle 29 -nrings_delta 2 -capacity_middle 10 -capacity_delta 14 -demand_cardMiddle 38 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 40 -demand_inner_inner_delta 1","inst-24-1109812755","no instance",24,1109812755,1,123
0,"inst-25-1109812755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 25 1 1109812755 tuning -nnodes_middle 32 -nnodes_delta 8 -nrings_middle 30 -nrings_delta 22 -capacity_middle 10 -capacity_delta 9 -demand_cardMiddle 34 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 42 -demand_inner_inner_delta 13","inst-25-1109812755","no instance",25,1109812755,1,124
0,"inst-26-1109812755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 26 1 1109812755 tuning -nnodes_middle 26 -nnodes_delta 10 -nrings_middle 19 -nrings_delta 3 -capacity_middle 15 -capacity_delta 6 -demand_cardMiddle 40 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 26 -demand_inner_inner_delta 14","inst-26-1109812755","no instance",26,1109812755,1,125
0,"inst-27-1109812755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 27 1 1109812755 tuning -nnodes_middle 26 -nnodes_delta 9 -nrings_middle 22 -nrings_delta 0 -capacity_middle 46 -capacity_delta 1 -demand_cardMiddle 25 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 22 -demand_inner_inner_delta 13","inst-27-1109812755","no instance",27,1109812755,1,126
0,"inst-28-1109812755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 28 1 1109812755 tuning -nnodes_middle 40 -nnodes_delta 4 -nrings_middle 49 -nrings_delta 11 -capacity_middle 47 -capacity_delta 22 -demand_cardMiddle 38 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 4 -demand_inner_inner_delta 10","inst-28-1109812755","no instance",28,1109812755,1,127
0,"inst-29-1109812755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 29 1 1109812755 tuning -nnodes_middle 27 -nnodes_delta 23 -nrings_middle 36 -nrings_delta 18 -capacity_middle 24 -capacity_delta 3 -demand_cardMiddle 39 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 2 -demand_inner_inner_delta 3","inst-29-1109812755","no instance",29,1109812755,1,128
1,"inst-30-1109812755","model",0,0,3.594,0,1,NA,NA,NA,NA,"../wrapper.py 30 1 1109812755 tuning -nnodes_middle 22 -nnodes_delta 19 -nrings_middle 1 -nrings_delta 15 -capacity_middle 46 -capacity_delta 17 -demand_cardMiddle 13 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 29 -demand_inner_inner_delta 10","69160477f23a56d11532b48c4858bf2e","solver timeout",30,1109812755,1,129
0,"inst-31-1109812755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 31 1 1109812755 tuning -nnodes_middle 3 -nnodes_delta 18 -nrings_middle 28 -nrings_delta 18 -capacity_middle 3 -capacity_delta 17 -demand_cardMiddle 15 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 5 -demand_inner_inner_delta 1","inst-31-1109812755","no instance",31,1109812755,1,130
0,"inst-32-1109812755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 32 1 1109812755 tuning -nnodes_middle 18 -nnodes_delta 13 -nrings_middle 31 -nrings_delta 6 -capacity_middle 11 -capacity_delta 9 -demand_cardMiddle 24 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 34 -demand_inner_inner_delta 12","inst-32-1109812755","no instance",32,1109812755,1,131
1,"inst-33-1109812755","model",0,0,5.37,0,1,NA,NA,NA,NA,"../wrapper.py 33 1 1109812755 tuning -nnodes_middle 46 -nnodes_delta 13 -nrings_middle 7 -nrings_delta 11 -capacity_middle 10 -capacity_delta 10 -demand_cardMiddle 11 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 39 -demand_inner_inner_delta 3","fede305448598624f40d0816bcdfc61f","solver timeout",33,1109812755,1,132
0,"inst-1-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 1 1 577566999 tuning -nnodes_middle 8 -nnodes_delta 16 -nrings_middle 10 -nrings_delta 23 -capacity_middle 45 -capacity_delta 23 -demand_cardMiddle 36 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 1 -demand_inner_inner_delta 23","inst-1-577566999","no instance",1,577566999,1,133
1,"inst-2-577566999","model",0,0,12.292,0,1,NA,NA,NA,NA,"../wrapper.py 2 1 577566999 tuning -nnodes_middle 50 -nnodes_delta 8 -nrings_middle 38 -nrings_delta 19 -capacity_middle 36 -capacity_delta 11 -demand_cardMiddle 25 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 42 -demand_inner_inner_delta 10","f2a5de5284902653f2e36f2f321530e3","solver timeout",2,577566999,1,134
0,"inst-3-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 3 1 577566999 tuning -nnodes_middle 26 -nnodes_delta 16 -nrings_middle 8 -nrings_delta 8 -capacity_middle 21 -capacity_delta 2 -demand_cardMiddle 47 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 47 -demand_inner_inner_delta 1","inst-3-577566999","no instance",3,577566999,1,135
0,"inst-4-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 4 1 577566999 tuning -nnodes_middle 19 -nnodes_delta 13 -nrings_middle 6 -nrings_delta 20 -capacity_middle 37 -capacity_delta 1 -demand_cardMiddle 24 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 15 -demand_inner_inner_delta 12","inst-4-577566999","no instance",4,577566999,1,136
1,"inst-5-577566999","model",0,0,8.479,0,1,NA,NA,NA,NA,"../wrapper.py 5 1 577566999 tuning -nnodes_middle 31 -nnodes_delta 6 -nrings_middle 22 -nrings_delta 9 -capacity_middle 48 -capacity_delta 3 -demand_cardMiddle 3 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 19 -demand_inner_inner_delta 3","f8dadecaf3d8f77ee08e25bcb0c512e0","solver timeout",5,577566999,1,137
0,"inst-6-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 6 1 577566999 tuning -nnodes_middle 3 -nnodes_delta 16 -nrings_middle 29 -nrings_delta 24 -capacity_middle 31 -capacity_delta 1 -demand_cardMiddle 8 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 23 -demand_inner_inner_delta 6","inst-6-577566999","no instance",6,577566999,1,138
0,"inst-7-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 7 1 577566999 tuning -nnodes_middle 47 -nnodes_delta 17 -nrings_middle 9 -nrings_delta 11 -capacity_middle 35 -capacity_delta 11 -demand_cardMiddle 48 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 6 -demand_inner_inner_delta 6","inst-7-577566999","no instance",7,577566999,1,139
0,"inst-8-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 8 1 577566999 tuning -nnodes_middle 44 -nnodes_delta 10 -nrings_middle 25 -nrings_delta 17 -capacity_middle 39 -capacity_delta 3 -demand_cardMiddle 43 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 26 -demand_inner_inner_delta 4","inst-8-577566999","no instance",8,577566999,1,140
1,"inst-9-577566999","model",0,0,3.672,0,1,NA,NA,NA,NA,"../wrapper.py 9 1 577566999 tuning -nnodes_middle 1 -nnodes_delta 21 -nrings_middle 7 -nrings_delta 0 -capacity_middle 47 -capacity_delta 7 -demand_cardMiddle 8 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 22 -demand_inner_inner_delta 12","677d015d4cc770de3ab6613d5bdbed8a","solver timeout",9,577566999,1,141
0,"inst-10-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 10 1 577566999 tuning -nnodes_middle 43 -nnodes_delta 1 -nrings_middle 28 -nrings_delta 17 -capacity_middle 33 -capacity_delta 16 -demand_cardMiddle 24 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 43 -demand_inner_inner_delta 18","inst-10-577566999","no instance",10,577566999,1,142
1,"inst-11-577566999","model",0,0,9.341,0,1,NA,NA,NA,NA,"../wrapper.py 11 1 577566999 tuning -nnodes_middle 27 -nnodes_delta 21 -nrings_middle 24 -nrings_delta 0 -capacity_middle 37 -capacity_delta 17 -demand_cardMiddle 9 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 17 -demand_inner_inner_delta 15","32e024cd7ead42119798f3b300d3470e","solver timeout",11,577566999,1,143
0,"inst-12-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 12 1 577566999 tuning -nnodes_middle 42 -nnodes_delta 17 -nrings_middle 18 -nrings_delta 3 -capacity_middle 20 -capacity_delta 23 -demand_cardMiddle 41 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 50 -demand_inner_inner_delta 15","inst-12-577566999","no instance",12,577566999,1,144
1,"inst-13-577566999","model",0,0,5.508,0,1,NA,NA,NA,NA,"../wrapper.py 13 1 577566999 tuning -nnodes_middle 2 -nnodes_delta 8 -nrings_middle 14 -nrings_delta 2 -capacity_middle 3 -capacity_delta 9 -demand_cardMiddle 17 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 20 -demand_inner_inner_delta 23","5fd23c379f287672bfa2d4f64900340c","solver timeout",13,577566999,1,145
0,"inst-14-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 14 1 577566999 tuning -nnodes_middle 33 -nnodes_delta 8 -nrings_middle 10 -nrings_delta 2 -capacity_middle 50 -capacity_delta 9 -demand_cardMiddle 28 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 29 -demand_inner_inner_delta 0","inst-14-577566999","no instance",14,577566999,1,146
0,"inst-15-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 15 1 577566999 tuning -nnodes_middle 46 -nnodes_delta 19 -nrings_middle 20 -nrings_delta 2 -capacity_middle 3 -capacity_delta 20 -demand_cardMiddle 42 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 18 -demand_inner_inner_delta 18","inst-15-577566999","no instance",15,577566999,1,147
1,"inst-16-577566999","model",0,0,8.486,0,1,NA,NA,NA,NA,"../wrapper.py 16 1 577566999 tuning -nnodes_middle 46 -nnodes_delta 17 -nrings_middle 13 -nrings_delta 16 -capacity_middle 15 -capacity_delta 23 -demand_cardMiddle 8 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 5 -demand_inner_inner_delta 20","4907f6e94972c3d31be9c48730527823","solver timeout",16,577566999,1,148
0,"inst-17-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 17 1 577566999 tuning -nnodes_middle 27 -nnodes_delta 16 -nrings_middle 21 -nrings_delta 21 -capacity_middle 37 -capacity_delta 8 -demand_cardMiddle 48 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 30 -demand_inner_inner_delta 10","inst-17-577566999","no instance",17,577566999,1,149
0,"inst-18-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 18 1 577566999 tuning -nnodes_middle 4 -nnodes_delta 13 -nrings_middle 49 -nrings_delta 17 -capacity_middle 28 -capacity_delta 6 -demand_cardMiddle 39 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 33 -demand_inner_inner_delta 11","inst-18-577566999","no instance",18,577566999,1,150
0,"inst-19-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 19 1 577566999 tuning -nnodes_middle 25 -nnodes_delta 9 -nrings_middle 23 -nrings_delta 20 -capacity_middle 47 -capacity_delta 3 -demand_cardMiddle 38 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 18 -demand_inner_inner_delta 9","inst-19-577566999","no instance",19,577566999,1,151
0,"inst-20-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 20 1 577566999 tuning -nnodes_middle 48 -nnodes_delta 2 -nrings_middle 47 -nrings_delta 8 -capacity_middle 27 -capacity_delta 13 -demand_cardMiddle 36 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 18 -demand_inner_inner_delta 15","inst-20-577566999","no instance",20,577566999,1,152
0,"inst-21-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 21 1 577566999 tuning -nnodes_middle 3 -nnodes_delta 21 -nrings_middle 11 -nrings_delta 19 -capacity_middle 7 -capacity_delta 8 -demand_cardMiddle 31 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 25 -demand_inner_inner_delta 23","inst-21-577566999","no instance",21,577566999,1,153
1,"inst-22-577566999","model",0,0,13.618,0,1,NA,NA,NA,NA,"../wrapper.py 22 1 577566999 tuning -nnodes_middle 43 -nnodes_delta 9 -nrings_middle 16 -nrings_delta 20 -capacity_middle 23 -capacity_delta 7 -demand_cardMiddle 4 -demand_cardDelta 0 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 34 -demand_inner_inner_delta 22","6f3ed04ccffe4c3a43879b19773a5a88","solver timeout",22,577566999,1,154
0,"inst-23-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 23 1 577566999 tuning -nnodes_middle 16 -nnodes_delta 23 -nrings_middle 11 -nrings_delta 19 -capacity_middle 12 -capacity_delta 0 -demand_cardMiddle 43 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 34 -demand_inner_inner_delta 21","inst-23-577566999","no instance",23,577566999,1,155
0,"inst-24-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 24 1 577566999 tuning -nnodes_middle 19 -nnodes_delta 9 -nrings_middle 29 -nrings_delta 2 -capacity_middle 10 -capacity_delta 14 -demand_cardMiddle 38 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 40 -demand_inner_inner_delta 1","inst-24-577566999","no instance",24,577566999,1,156
0,"inst-25-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 25 1 577566999 tuning -nnodes_middle 32 -nnodes_delta 8 -nrings_middle 30 -nrings_delta 22 -capacity_middle 10 -capacity_delta 9 -demand_cardMiddle 34 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 42 -demand_inner_inner_delta 13","inst-25-577566999","no instance",25,577566999,1,157
0,"inst-26-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 26 1 577566999 tuning -nnodes_middle 26 -nnodes_delta 10 -nrings_middle 19 -nrings_delta 3 -capacity_middle 15 -capacity_delta 6 -demand_cardMiddle 40 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 26 -demand_inner_inner_delta 14","inst-26-577566999","no instance",26,577566999,1,158
0,"inst-27-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 27 1 577566999 tuning -nnodes_middle 26 -nnodes_delta 9 -nrings_middle 22 -nrings_delta 0 -capacity_middle 46 -capacity_delta 1 -demand_cardMiddle 25 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 22 -demand_inner_inner_delta 13","inst-27-577566999","no instance",27,577566999,1,159
0,"inst-28-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 28 1 577566999 tuning -nnodes_middle 40 -nnodes_delta 4 -nrings_middle 49 -nrings_delta 11 -capacity_middle 47 -capacity_delta 22 -demand_cardMiddle 38 -demand_cardDelta 2 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 4 -demand_inner_inner_delta 10","inst-28-577566999","no instance",28,577566999,1,160
0,"inst-29-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 29 1 577566999 tuning -nnodes_middle 27 -nnodes_delta 23 -nrings_middle 36 -nrings_delta 18 -capacity_middle 24 -capacity_delta 3 -demand_cardMiddle 39 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 2 -demand_inner_inner_delta 3","inst-29-577566999","no instance",29,577566999,1,161
1,"inst-30-577566999","model",0,0,5.396,0,1,NA,NA,NA,NA,"../wrapper.py 30 1 577566999 tuning -nnodes_middle 22 -nnodes_delta 19 -nrings_middle 1 -nrings_delta 15 -capacity_middle 46 -capacity_delta 17 -demand_cardMiddle 13 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 29 -demand_inner_inner_delta 10","d6905b1998626585bbd7752312e64cd7","solver timeout",30,577566999,1,162
0,"inst-31-577566999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 31 1 577566999 tuning -nnodes_middle 3 -nnodes_delta 18 -nrings_middle 28 -nrings_delta 18 -capacity_middle 3 -capacity_delta 17 -demand_cardMiddle 15 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 5 -demand_inner_inner_delta 1","inst-31-577566999","no instance",31,577566999,1,163
1,"inst-32-577566999","model",0,0,13.032,0,1,NA,NA,NA,NA,"../wrapper.py 32 1 577566999 tuning -nnodes_middle 18 -nnodes_delta 13 -nrings_middle 31 -nrings_delta 6 -capacity_middle 11 -capacity_delta 9 -demand_cardMiddle 24 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 34 -demand_inner_inner_delta 12","61340204aa34f810d5b5a4c120aee1db","solver timeout",32,577566999,1,164
1,"inst-33-577566999","model",0,0,6.351,0,1,NA,NA,NA,NA,"../wrapper.py 33 1 577566999 tuning -nnodes_middle 46 -nnodes_delta 13 -nrings_middle 7 -nrings_delta 11 -capacity_middle 10 -capacity_delta 10 -demand_cardMiddle 11 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 1 -demand_inner_inner_middle 39 -demand_inner_inner_delta 3","36b2422892d0cbcf34ad945dd766b1a2","solver timeout",33,577566999,1,165
0,"inst-1-389056021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 1 1 389056021 tuning -nnodes_middle 8 -nnodes_delta 16 -nrings_middle 10 -nrings_delta 23 -capacity_middle 45 -capacity_delta 23 -demand_cardMiddle 36 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 1 -demand_inner_inner_delta 23","inst-1-389056021","no instance",1,389056021,1,166
0,"inst-2-389056021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 2 1 389056021 tuning -nnodes_middle 50 -nnodes_delta 8 -nrings_middle 38 -nrings_delta 19 -capacity_middle 36 -capacity_delta 11 -demand_cardMiddle 25 -demand_cardDelta 1 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 2 -demand_inner_inner_middle 42 -demand_inner_inner_delta 10","inst-2-389056021","no instance",2,389056021,1,167
0,"inst-3-389056021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 3 1 389056021 tuning -nnodes_middle 26 -nnodes_delta 16 -nrings_middle 8 -nrings_delta 8 -capacity_middle 21 -capacity_delta 2 -demand_cardMiddle 47 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 3 -demand_inner_inner_middle 47 -demand_inner_inner_delta 1","inst-3-389056021","no instance",3,389056021,1,168
0,"inst-4-389056021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 4 1 389056021 tuning -nnodes_middle 19 -nnodes_delta 13 -nrings_middle 6 -nrings_delta 20 -capacity_middle 37 -capacity_delta 1 -demand_cardMiddle 24 -demand_cardDelta 3 -demand_inner_cardMiddle 2 -demand_inner_cardDelta 0 -demand_inner_inner_middle 15 -demand_inner_inner_delta 12","inst-4-389056021","no instance",4,389056021,1,169
