feasible,instance,model,seed,SRTimeOut,SRTime,solverMemOut,solverTimeOut,solverTime,solverNodeOut,nNodes,sat,cmd,md5checksum
1,inst-705-123,model,0,0,6.946,0,0,21.0912,0,487071,yes,../wrapper.py 705 705 123 random -n_templates_middle 23 -n_templates_delta 10 -n_slots_middle 21 -n_slots_delta 7 -n_variations_middle 8 -n_variations_delta 19 -demand_range_middle 42 -demand_range_delta 5,9ecf525b81c26d45029a358354c51779
1,inst-707-123,model,0,0,9.451,0,0,29.1814,0,511215,yes,../wrapper.py 707 707 123 random -n_templates_middle 43 -n_templates_delta 0 -n_slots_middle 50 -n_slots_delta 19 -n_variations_middle 13 -n_variations_delta 18 -demand_range_middle 23 -demand_range_delta 0,18014ad9ef893f9523f51b221eceb2e2
1,inst-71-123,model,0,0,7.777,0,0,14.3999,0,298130,yes,../wrapper.py 71 71 123 random -n_templates_middle 3 -n_templates_delta 23 -n_slots_middle 39 -n_slots_delta 5 -n_variations_middle 33 -n_variations_delta 16 -demand_range_middle 20 -demand_range_delta 21,bc0a6670e5130955a8220e021d1fe5c8
1,inst-712-123,model,0,0,8.558,0,0,16.752,0,305324,yes,../wrapper.py 712 712 123 random -n_templates_middle 32 -n_templates_delta 21 -n_slots_middle 39 -n_slots_delta 15 -n_variations_middle 34 -n_variations_delta 18 -demand_range_middle 22 -demand_range_delta 5,faf0c783f0d2075cc24f2f98dc89b48a
1,inst-713-123,model,0,0,5.236,0,0,103.845,0,1050709,yes,../wrapper.py 713 713 123 random -n_templates_middle 13 -n_templates_delta 10 -n_slots_middle 5 -n_slots_delta 0 -n_variations_middle 32 -n_variations_delta 13 -demand_range_middle 41 -demand_range_delta 17,e245ba279aef53d5d1d5699b0df81559
1,inst-715-123,model,0,0,8.781,0,0,26.3888,0,581381,yes,../wrapper.py 715 715 123 random -n_templates_middle 16 -n_templates_delta 21 -n_slots_middle 36 -n_slots_delta 13 -n_variations_middle 13 -n_variations_delta 13 -demand_range_middle 38 -demand_range_delta 12,965297c8d0d08867c84ce356602febdb
1,inst-717-123,model,0,0,6.394,0,0,10.2807,0,285858,yes,../wrapper.py 717 717 123 random -n_templates_middle 24 -n_templates_delta 21 -n_slots_middle 17 -n_slots_delta 14 -n_variations_middle 24 -n_variations_delta 18 -demand_range_middle 27 -demand_range_delta 25,1cc37d3dec171e0ed1df03a945e43a97
1,inst-718-123,model,0,0,12.593,0,0,90.1935,0,855591,yes,../wrapper.py 718 718 123 random -n_templates_middle 48 -n_templates_delta 14 -n_slots_middle 7 -n_slots_delta 6 -n_variations_middle 50 -n_variations_delta 10 -demand_range_middle 11 -demand_range_delta 9,c7a8fd97c1cfa020df8e32d1a9f9c61a
1,inst-719-123,model,0,0,4.361,0,0,85.2274,0,1394788,yes,../wrapper.py 719 719 123 random -n_templates_middle 29 -n_templates_delta 0 -n_slots_middle 1 -n_slots_delta 8 -n_variations_middle 13 -n_variations_delta 0 -demand_range_middle 39 -demand_range_delta 20,c871d3c229641b1850ae9d1ee585a090
1,inst-72-123,model,0,0,7.647,0,0,27.1159,0,494361,yes,../wrapper.py 72 72 123 random -n_templates_middle 28 -n_templates_delta 22 -n_slots_middle 28 -n_slots_delta 22 -n_variations_middle 30 -n_variations_delta 10 -demand_range_middle 48 -demand_range_delta 18,09ed67d542acceec7ab76f218fbff371
1,inst-723-123,model,0,0,8.56,0,0,29.7257,0,650429,yes,../wrapper.py 723 723 123 random -n_templates_middle 47 -n_templates_delta 24 -n_slots_middle 12 -n_slots_delta 10 -n_variations_middle 21 -n_variations_delta 3 -demand_range_middle 27 -demand_range_delta 24,053428e5041f377121aa076767e88fdb
1,inst-725-123,model,0,0,14.667,0,0,148.663,0,1287426,yes,../wrapper.py 725 725 123 random -n_templates_middle 44 -n_templates_delta 4 -n_slots_middle 17 -n_slots_delta 10 -n_variations_middle 47 -n_variations_delta 1 -demand_range_middle 9 -demand_range_delta 18,dd5303e74d0d88af990fa7564d982252
1,inst-73-123,model,0,0,10.204,0,0,24.2622,0,469649,yes,../wrapper.py 73 73 123 random -n_templates_middle 21 -n_templates_delta 0 -n_slots_middle 29 -n_slots_delta 12 -n_variations_middle 44 -n_variations_delta 20 -demand_range_middle 43 -demand_range_delta 9,27c901670ee3cf10f587783504eb9a07
1,inst-731-123,model,0,0,8.936,0,0,54.6987,0,910063,yes,../wrapper.py 731 731 123 random -n_templates_middle 44 -n_templates_delta 21 -n_slots_middle 9 -n_slots_delta 18 -n_variations_middle 22 -n_variations_delta 14 -demand_range_middle 39 -demand_range_delta 24,6406502199f99426170f9fd233573e3a
1,inst-732-123,model,0,0,8.363,0,0,64.6514,0,1094935,yes,../wrapper.py 732 732 123 random -n_templates_middle 41 -n_templates_delta 23 -n_slots_middle 15 -n_slots_delta 0 -n_variations_middle 10 -n_variations_delta 18 -demand_range_middle 32 -demand_range_delta 13,f3e66a145401ce5af22db68087464429
1,inst-736-123,model,0,0,10.308,0,0,79.2453,0,1104642,yes,../wrapper.py 736 736 123 random -n_templates_middle 38 -n_templates_delta 6 -n_slots_middle 24 -n_slots_delta 5 -n_variations_middle 23 -n_variations_delta 22 -demand_range_middle 48 -demand_range_delta 15,3df4c01cca8005a98202ec7382fbee2b
1,inst-737-123,model,0,0,11.324,0,0,91.4437,0,1125959,yes,../wrapper.py 737 737 123 random -n_templates_middle 33 -n_templates_delta 23 -n_slots_middle 37 -n_slots_delta 23 -n_variations_middle 35 -n_variations_delta 6 -demand_range_middle 36 -demand_range_delta 12,30837880ad3bb901b4e07cb7cd61f4ac
1,inst-738-123,model,0,0,12.61,0,0,131.296,0,1526968,yes,../wrapper.py 738 738 123 random -n_templates_middle 46 -n_templates_delta 23 -n_slots_middle 24 -n_slots_delta 11 -n_variations_middle 30 -n_variations_delta 17 -demand_range_middle 49 -demand_range_delta 12,cc61e1ab740858bd4f42cc087eaf7ecc
1,inst-739-123,model,0,0,6.543,0,0,13.3678,0,366175,yes,../wrapper.py 739 739 123 random -n_templates_middle 15 -n_templates_delta 20 -n_slots_middle 46 -n_slots_delta 15 -n_variations_middle 14 -n_variations_delta 10 -demand_range_middle 48 -demand_range_delta 13,8d90612e03c333175bb863d859096bc9
1,inst-74-123,model,0,0,14.614,0,0,146.193,0,1270640,yes,../wrapper.py 74 74 123 random -n_templates_middle 44 -n_templates_delta 3 -n_slots_middle 15 -n_slots_delta 16 -n_variations_middle 49 -n_variations_delta 14 -demand_range_middle 26 -demand_range_delta 1,d16bc815a353a9a48b57bd25124be0e6
1,inst-740-123,model,0,0,7.921,0,0,16.9008,0,337142,yes,../wrapper.py 740 740 123 random -n_templates_middle 13 -n_templates_delta 10 -n_slots_middle 11 -n_slots_delta 12 -n_variations_middle 43 -n_variations_delta 0 -demand_range_middle 42 -demand_range_delta 6,bb62e27eeadc459144aceade840d3e4a
1,inst-741-123,model,0,0,9.435,0,0,54.0016,0,847940,yes,../wrapper.py 741 741 123 random -n_templates_middle 36 -n_templates_delta 16 -n_slots_middle 31 -n_slots_delta 15 -n_variations_middle 30 -n_variations_delta 16 -demand_range_middle 49 -demand_range_delta 21,be44c4c283c9c8ce2fbeba2d19fa9610
1,inst-743-123,model,0,0,7.291,0,0,13.1791,0,234766,yes,../wrapper.py 743 743 123 random -n_templates_middle 21 -n_templates_delta 9 -n_slots_middle 23 -n_slots_delta 10 -n_variations_middle 49 -n_variations_delta 18 -demand_range_middle 14 -demand_range_delta 12,cc144717b6fd23b6ada2a43776486092
1,inst-745-123,model,0,0,7.894,0,0,13.2443,0,312473,yes,../wrapper.py 745 745 123 random -n_templates_middle 18 -n_templates_delta 3 -n_slots_middle 22 -n_slots_delta 19 -n_variations_middle 46 -n_variations_delta 20 -demand_range_middle 48 -demand_range_delta 9,ae96f519922b84233aedc43cd12e2652
1,inst-747-123,model,0,0,6.752,0,0,35.5522,0,608869,yes,../wrapper.py 747 747 123 random -n_templates_middle 24 -n_templates_delta 20 -n_slots_middle 13 -n_slots_delta 23 -n_variations_middle 24 -n_variations_delta 3 -demand_range_middle 39 -demand_range_delta 3,4d2b5e24219fcbc10f3ad29f9c0bca5b
1,inst-752-123,model,0,0,15.454,0,0,269.348,0,2370875,yes,../wrapper.py 752 752 123 random -n_templates_middle 50 -n_templates_delta 2 -n_slots_middle 25 -n_slots_delta 17 -n_variations_middle 41 -n_variations_delta 19 -demand_range_middle 21 -demand_range_delta 24,21fe1cb0eca0cc9bd339a7bb02581eda
1,inst-753-123,model,0,0,11.604,0,0,75.2123,0,748980,yes,../wrapper.py 753 753 123 random -n_templates_middle 37 -n_templates_delta 8 -n_slots_middle 24 -n_slots_delta 24 -n_variations_middle 46 -n_variations_delta 5 -demand_range_middle 15 -demand_range_delta 9,9132c99b108d9c5a79b268b24fa32d71
1,inst-755-123,model,0,0,8.521,0,0,24.5489,0,443304,yes,../wrapper.py 755 755 123 random -n_templates_middle 28 -n_templates_delta 13 -n_slots_middle 47 -n_slots_delta 12 -n_variations_middle 32 -n_variations_delta 5 -demand_range_middle 18 -demand_range_delta 23,60b7a1273f29deb0dad6ec27b88d4819
1,inst-756-123,model,0,0,9.511,0,0,71.973,0,834807,yes,../wrapper.py 756 756 123 random -n_templates_middle 39 -n_templates_delta 19 -n_slots_middle 17 -n_slots_delta 2 -n_variations_middle 48 -n_variations_delta 11 -demand_range_middle 28 -demand_range_delta 4,6f55c866d24a29e0a337cf32d1645f00
1,inst-758-123,model,0,0,6.885,0,0,13.5619,0,294226,yes,../wrapper.py 758 758 123 random -n_templates_middle 27 -n_templates_delta 8 -n_slots_middle 38 -n_slots_delta 23 -n_variations_middle 12 -n_variations_delta 24 -demand_range_middle 4 -demand_range_delta 19,8621e2d29f098c32c5c86036b42f9fae
1,inst-761-123,model,0,0,7.727,0,0,13.4909,0,311073,yes,../wrapper.py 761 761 123 random -n_templates_middle 26 -n_templates_delta 24 -n_slots_middle 34 -n_slots_delta 22 -n_variations_middle 37 -n_variations_delta 12 -demand_range_middle 45 -demand_range_delta 12,1013d114f37ded9c90a7b42f7fddf53e
1,inst-764-123,model,0,0,10.482,0,0,60.6927,0,819782,yes,../wrapper.py 764 764 123 random -n_templates_middle 29 -n_templates_delta 14 -n_slots_middle 4 -n_slots_delta 19 -n_variations_middle 30 -n_variations_delta 19 -demand_range_middle 22 -demand_range_delta 16,9ed5da6d7d116ed97ef1caea7442d717
1,inst-766-123,model,0,0,4.609,0,0,23.7676,0,280532,yes,../wrapper.py 766 766 123 random -n_templates_middle 23 -n_templates_delta 16 -n_slots_middle 1 -n_slots_delta 5 -n_variations_middle 25 -n_variations_delta 22 -demand_range_middle 14 -demand_range_delta 7,aa2ac73c08a47f6ac1b4e18b15635a60
1,inst-768-123,model,0,0,8.92,0,0,70.2885,0,1164961,yes,../wrapper.py 768 768 123 random -n_templates_middle 39 -n_templates_delta 15 -n_slots_middle 28 -n_slots_delta 13 -n_variations_middle 12 -n_variations_delta 15 -demand_range_middle 44 -demand_range_delta 19,3e985169d1b5a52ab8f9a1515da5e22d
1,inst-771-123,model,0,0,9.442,0,0,66.8975,0,945274,yes,../wrapper.py 771 771 123 random -n_templates_middle 46 -n_templates_delta 22 -n_slots_middle 35 -n_slots_delta 23 -n_variations_middle 28 -n_variations_delta 19 -demand_range_middle 40 -demand_range_delta 6,3d6be0be162845fe9fdccb7bb20d1c91
1,inst-775-123,model,0,0,6.779,0,0,10.633,0,259103,yes,../wrapper.py 775 775 123 random -n_templates_middle 15 -n_templates_delta 17 -n_slots_middle 12 -n_slots_delta 7 -n_variations_middle 45 -n_variations_delta 12 -demand_range_middle 48 -demand_range_delta 20,79a4199573646ea8f35612f77a053715
1,inst-776-123,model,0,0,10.452,0,0,57.1049,0,626304,yes,../wrapper.py 776 776 123 random -n_templates_middle 44 -n_templates_delta 14 -n_slots_middle 4 -n_slots_delta 12 -n_variations_middle 45 -n_variations_delta 0 -demand_range_middle 5 -demand_range_delta 16,700c577d001db43fde649f1c7556041d
1,inst-777-123,model,0,0,7.514,0,0,11.053,0,278986,yes,../wrapper.py 777 777 123 random -n_templates_middle 24 -n_templates_delta 24 -n_slots_middle 39 -n_slots_delta 19 -n_variations_middle 21 -n_variations_delta 24 -demand_range_middle 22 -demand_range_delta 25,93553145c1196bd8dabd67ed2f462f2b
1,inst-779-123,model,0,0,9.047,0,0,41.4715,0,627972,yes,../wrapper.py 779 779 123 random -n_templates_middle 22 -n_templates_delta 15 -n_slots_middle 31 -n_slots_delta 23 -n_variations_middle 37 -n_variations_delta 5 -demand_range_middle 19 -demand_range_delta 17,4025500c76c3dda456859a4653bfe7d9
1,inst-78-123,model,0,0,14.333,0,0,108.225,0,1218473,yes,../wrapper.py 78 78 123 random -n_templates_middle 45 -n_templates_delta 18 -n_slots_middle 49 -n_slots_delta 1 -n_variations_middle 46 -n_variations_delta 21 -demand_range_middle 39 -demand_range_delta 9,58848094c5306f22a7971fb41d6fc15a
1,inst-782-123,model,0,0,6.659,0,0,19.3661,0,381648,yes,../wrapper.py 782 782 123 random -n_templates_middle 32 -n_templates_delta 8 -n_slots_middle 36 -n_slots_delta 22 -n_variations_middle 20 -n_variations_delta 9 -demand_range_middle 24 -demand_range_delta 1,eba93e1f86605199f8ff069a8e317d93
1,inst-790-123,model,0,0,8.013,0,0,29.8835,0,640952,yes,../wrapper.py 790 790 123 random -n_templates_middle 43 -n_templates_delta 14 -n_slots_middle 27 -n_slots_delta 15 -n_variations_middle 11 -n_variations_delta 12 -demand_range_middle 36 -demand_range_delta 0,d0c67512dee42cdf31307d2b4c0c0cd7
1,inst-791-123,model,0,0,10.542,0,0,81.8892,0,903144,yes,../wrapper.py 791 791 123 random -n_templates_middle 32 -n_templates_delta 18 -n_slots_middle 23 -n_slots_delta 19 -n_variations_middle 33 -n_variations_delta 15 -demand_range_middle 9 -demand_range_delta 19,5e979b2d237ce1141975708e6e3626f8
1,inst-795-123,model,0,0,9.368,0,0,25.3474,0,428039,yes,../wrapper.py 795 795 123 random -n_templates_middle 21 -n_templates_delta 24 -n_slots_middle 36 -n_slots_delta 6 -n_variations_middle 45 -n_variations_delta 16 -demand_range_middle 50 -demand_range_delta 2,4242f5b680131abd05184a0b5b902123
1,inst-796-123,model,0,0,12.454,0,0,48.5272,0,561898,yes,../wrapper.py 796 796 123 random -n_templates_middle 40 -n_templates_delta 24 -n_slots_middle 38 -n_slots_delta 19 -n_variations_middle 49 -n_variations_delta 8 -demand_range_middle 19 -demand_range_delta 4,d47607effbe822abe295bff8c53990c9
1,inst-798-123,model,0,0,8.849,0,0,33.5015,0,476578,yes,../wrapper.py 798 798 123 random -n_templates_middle 49 -n_templates_delta 12 -n_slots_middle 15 -n_slots_delta 0 -n_variations_middle 17 -n_variations_delta 22 -demand_range_middle 8 -demand_range_delta 9,dd5a77e627b8fee224c73d50c97d70be
1,inst-799-123,model,0,0,7.357,0,0,20.6431,0,419648,yes,../wrapper.py 799 799 123 random -n_templates_middle 28 -n_templates_delta 12 -n_slots_middle 37 -n_slots_delta 20 -n_variations_middle 21 -n_variations_delta 5 -demand_range_middle 25 -demand_range_delta 7,766ef11ac8cbc9691d267448116cc84a
1,inst-80-123,model,0,0,8.687,0,0,31.1617,0,502593,yes,../wrapper.py 80 80 123 random -n_templates_middle 23 -n_templates_delta 18 -n_slots_middle 6 -n_slots_delta 5 -n_variations_middle 48 -n_variations_delta 18 -demand_range_middle 41 -demand_range_delta 10,34162cfbbafcc13c0620ab084ba72efa
1,inst-800-123,model,0,0,9.215,0,0,66.0167,0,953915,yes,../wrapper.py 800 800 123 random -n_templates_middle 42 -n_templates_delta 6 -n_slots_middle 25 -n_slots_delta 2 -n_variations_middle 15 -n_variations_delta 21 -demand_range_middle 24 -demand_range_delta 11,9b477b1b0a741b6a1f17eea4bf100fd7
1,inst-803-123,model,0,0,8.63,0,0,14.1174,0,263186,yes,../wrapper.py 803 803 123 random -n_templates_middle 21 -n_templates_delta 2 -n_slots_middle 35 -n_slots_delta 15 -n_variations_middle 33 -n_variations_delta 18 -demand_range_middle 30 -demand_range_delta 2,1dba459511fdd168fe831dd8aacbe649
1,inst-804-123,model,0,0,14.793,0,0,96.3677,0,1037983,yes,../wrapper.py 804 804 123 random -n_templates_middle 35 -n_templates_delta 0 -n_slots_middle 49 -n_slots_delta 23 -n_variations_middle 42 -n_variations_delta 6 -demand_range_middle 29 -demand_range_delta 8,a8a104d663e8ac67059b5d2f0731dedf
1,inst-805-123,model,0,0,11.695,0,0,98.5471,0,1173006,yes,../wrapper.py 805 805 123 random -n_templates_middle 49 -n_templates_delta 21 -n_slots_middle 37 -n_slots_delta 19 -n_variations_middle 38 -n_variations_delta 8 -demand_range_middle 45 -demand_range_delta 1,94e174446afea85d9bfe1babbd9a6c1e
1,inst-806-123,model,0,0,8.565,0,0,19.3159,0,419088,yes,../wrapper.py 806 806 123 random -n_templates_middle 29 -n_templates_delta 7 -n_slots_middle 39 -n_slots_delta 15 -n_variations_middle 20 -n_variations_delta 21 -demand_range_middle 28 -demand_range_delta 22,353091490bca7c70156f2241b8707f61
1,inst-807-123,model,0,0,7.754,0,0,13.2189,0,259782,yes,../wrapper.py 807 807 123 random -n_templates_middle 26 -n_templates_delta 16 -n_slots_middle 14 -n_slots_delta 7 -n_variations_middle 49 -n_variations_delta 24 -demand_range_middle 14 -demand_range_delta 15,7128a3af20601fe5e4be4f8fe5728068
1,inst-81-123,model,0,0,6.644,0,0,17.3978,0,437142,yes,../wrapper.py 81 81 123 random -n_templates_middle 30 -n_templates_delta 19 -n_slots_middle 45 -n_slots_delta 9 -n_variations_middle 5 -n_variations_delta 15 -demand_range_middle 38 -demand_range_delta 2,f31bbaf06e212cf5215dd45279534a73
1,inst-811-123,model,0,0,7.355,0,0,13.7227,0,250445,yes,../wrapper.py 811 811 123 random -n_templates_middle 24 -n_templates_delta 5 -n_slots_middle 11 -n_slots_delta 1 -n_variations_middle 30 -n_variations_delta 24 -demand_range_middle 2 -demand_range_delta 18,445b552eed2fadbb2434736b5fa32347
1,inst-814-123,model,0,0,11.463,0,0,76.8681,0,1135991,yes,../wrapper.py 814 814 123 random -n_templates_middle 40 -n_templates_delta 10 -n_slots_middle 44 -n_slots_delta 15 -n_variations_middle 23 -n_variations_delta 13 -demand_range_middle 49 -demand_range_delta 17,12575c8a18b48f89ea9a520265f966d5
1,inst-815-123,model,0,0,10.186,0,0,53.6282,0,779687,yes,../wrapper.py 815 815 123 random -n_templates_middle 42 -n_templates_delta 9 -n_slots_middle 45 -n_slots_delta 0 -n_variations_middle 19 -n_variations_delta 17 -demand_range_middle 22 -demand_range_delta 5,507dee17944de939a6abbb9a991f1674
1,inst-825-123,model,0,0,4.942,0,0,16.8182,0,265133,yes,../wrapper.py 825 825 123 random -n_templates_middle 22 -n_templates_delta 12 -n_slots_middle 4 -n_slots_delta 15 -n_variations_middle 32 -n_variations_delta 3 -demand_range_middle 21 -demand_range_delta 7,7b5e3eebf03a6d690c6d3320a0ebaaa3
1,inst-829-123,model,0,0,8.559,0,0,15.1031,0,389827,yes,../wrapper.py 829 829 123 random -n_templates_middle 20 -n_templates_delta 12 -n_slots_middle 39 -n_slots_delta 5 -n_variations_middle 20 -n_variations_delta 10 -demand_range_middle 39 -demand_range_delta 13,cfc0132989006b65b90fad10996c5376
1,inst-83-123,model,0,0,12.659,0,0,117.312,0,1099521,yes,../wrapper.py 83 83 123 random -n_templates_middle 46 -n_templates_delta 1 -n_slots_middle 26 -n_slots_delta 8 -n_variations_middle 43 -n_variations_delta 20 -demand_range_middle 5 -demand_range_delta 18,1908cf080a2c31681c4840a8242c9805
1,inst-833-123,model,0,0,9.622,0,0,44.5193,0,562017,yes,../wrapper.py 833 833 123 random -n_templates_middle 38 -n_templates_delta 21 -n_slots_middle 22 -n_slots_delta 21 -n_variations_middle 33 -n_variations_delta 9 -demand_range_middle 6 -demand_range_delta 14,a17ab250cd5acdf14f3d374c4f39a75c
1,inst-834-123,model,0,0,12.185,0,0,42.7356,0,458304,yes,../wrapper.py 834 834 123 random -n_templates_middle 34 -n_templates_delta 1 -n_slots_middle 46 -n_slots_delta 4 -n_variations_middle 49 -n_variations_delta 2 -demand_range_middle 5 -demand_range_delta 11,4a4ee881cbcffed94b0e978ccacbe84a
1,inst-835-123,model,0,0,10.992,0,0,43.7504,0,595138,yes,../wrapper.py 835 835 123 random -n_templates_middle 36 -n_templates_delta 9 -n_slots_middle 16 -n_slots_delta 17 -n_variations_middle 35 -n_variations_delta 18 -demand_range_middle 21 -demand_range_delta 5,bbfb3247d3fdd5bdff7c2204883541d5
1,inst-836-123,model,0,0,8.531,0,0,15.3213,0,337769,yes,../wrapper.py 836 836 123 random -n_templates_middle 21 -n_templates_delta 7 -n_slots_middle 38 -n_slots_delta 13 -n_variations_middle 39 -n_variations_delta 12 -demand_range_middle 31 -demand_range_delta 17,add0f0b104b04ab3f527d29be3f314cc
1,inst-837-123,model,0,0,13.376,0,0,85.719,0,1080679,yes,../wrapper.py 837 837 123 random -n_templates_middle 34 -n_templates_delta 3 -n_slots_middle 33 -n_slots_delta 6 -n_variations_middle 31 -n_variations_delta 17 -demand_range_middle 27 -demand_range_delta 19,3cf9dce487b4275262bfaf065033f2b0
1,inst-838-123,model,0,0,13.908,0,0,130.371,0,1490511,yes,../wrapper.py 838 838 123 random -n_templates_middle 42 -n_templates_delta 10 -n_slots_middle 39 -n_slots_delta 23 -n_variations_middle 40 -n_variations_delta 23 -demand_range_middle 44 -demand_range_delta 6,1028a0fded0ea6e29ecd796788153d7d
1,inst-839-123,model,0,0,5.631,0,0,13.1243,0,362008,yes,../wrapper.py 839 839 123 random -n_templates_middle 36 -n_templates_delta 20 -n_slots_middle 22 -n_slots_delta 21 -n_variations_middle 7 -n_variations_delta 13 -demand_range_middle 15 -demand_range_delta 14,7d0f376c6e562af86eaf93ed95c80b1b
1,inst-840-123,model,0,0,6.701,0,0,15.7424,0,371161,yes,../wrapper.py 840 840 123 random -n_templates_middle 10 -n_templates_delta 24 -n_slots_middle 20 -n_slots_delta 20 -n_variations_middle 15 -n_variations_delta 13 -demand_range_middle 21 -demand_range_delta 18,3001f4308bba00a70bfe2f3376e5eefa
1,inst-843-123,model,0,0,10.855,0,0,64.381,0,796396,yes,../wrapper.py 843 843 123 random -n_templates_middle 48 -n_templates_delta 12 -n_slots_middle 18 -n_slots_delta 3 -n_variations_middle 33 -n_variations_delta 5 -demand_range_middle 14 -demand_range_delta 12,3791bd474b8de72cdfd92c7eb22419f3
1,inst-845-123,model,0,0,11.72,0,0,77.9092,0,1021419,yes,../wrapper.py 845 845 123 random -n_templates_middle 36 -n_templates_delta 13 -n_slots_middle 34 -n_slots_delta 4 -n_variations_middle 40 -n_variations_delta 5 -demand_range_middle 45 -demand_range_delta 2,ce81869605f1f0e99e1511c58bd7850e
1,inst-847-123,model,0,0,7.916,0,0,22.6352,0,443654,yes,../wrapper.py 847 847 123 random -n_templates_middle 25 -n_templates_delta 7 -n_slots_middle 42 -n_slots_delta 22 -n_variations_middle 31 -n_variations_delta 7 -demand_range_middle 28 -demand_range_delta 17,fac595e2ad3d96f816dc880120117bd0
1,inst-848-123,model,0,0,6.324,0,0,20.5877,0,428936,yes,../wrapper.py 848 848 123 random -n_templates_middle 23 -n_templates_delta 15 -n_slots_middle 33 -n_slots_delta 21 -n_variations_middle 6 -n_variations_delta 21 -demand_range_middle 17 -demand_range_delta 21,d7967d0277786d01aa719d533de4ca83
1,inst-854-123,model,0,0,7.526,0,0,47.6791,0,767469,yes,../wrapper.py 854 854 123 random -n_templates_middle 40 -n_templates_delta 11 -n_slots_middle 13 -n_slots_delta 14 -n_variations_middle 23 -n_variations_delta 14 -demand_range_middle 22 -demand_range_delta 24,aa7e9cb7db90a58bc814f5675608e847
1,inst-86-123,model,0,0,15.428,0,0,70.0239,0,790672,yes,../wrapper.py 86 86 123 random -n_templates_middle 37 -n_templates_delta 17 -n_slots_middle 42 -n_slots_delta 22 -n_variations_middle 48 -n_variations_delta 13 -demand_range_middle 26 -demand_range_delta 4,4c05ac80ec5d2d91ea4abbf2653ae014
1,inst-862-123,model,0,0,6.507,0,0,22.1029,0,514163,yes,../wrapper.py 862 862 123 random -n_templates_middle 27 -n_templates_delta 10 -n_slots_middle 36 -n_slots_delta 6 -n_variations_middle 17 -n_variations_delta 3 -demand_range_middle 45 -demand_range_delta 25,2829f8395a078c0d12255f6b005c3c13
1,inst-863-123,model,0,0,8.706,0,0,13.8693,0,319291,yes,../wrapper.py 863 863 123 random -n_templates_middle 19 -n_templates_delta 12 -n_slots_middle 15 -n_slots_delta 4 -n_variations_middle 43 -n_variations_delta 10 -demand_range_middle 44 -demand_range_delta 16,ed3bdbe15b58a78ba1dfbd4fb1241d4f
1,inst-864-123,model,0,0,11.682,0,0,73.7411,0,724714,yes,../wrapper.py 864 864 123 random -n_templates_middle 38 -n_templates_delta 0 -n_slots_middle 30 -n_slots_delta 1 -n_variations_middle 48 -n_variations_delta 11 -demand_range_middle 7 -demand_range_delta 14,af257d1adc51b3c5d32b34200882d105
1,inst-865-123,model,0,0,11.977,0,0,161.614,0,1807813,yes,../wrapper.py 865 865 123 random -n_templates_middle 44 -n_templates_delta 1 -n_slots_middle 48 -n_slots_delta 21 -n_variations_middle 27 -n_variations_delta 20 -demand_range_middle 36 -demand_range_delta 25,5ba7397df7b9126782a702b9029981fa
1,inst-866-123,model,0,0,6.403,0,0,17.8012,0,512833,yes,../wrapper.py 866 866 123 random -n_templates_middle 37 -n_templates_delta 12 -n_slots_middle 45 -n_slots_delta 4 -n_variations_middle 10 -n_variations_delta 1 -demand_range_middle 41 -demand_range_delta 18,56edc5831d5639b5bad626bdfc52c3f0
1,inst-868-123,model,0,0,6.699,0,0,82.7655,0,919106,yes,../wrapper.py 868 868 123 random -n_templates_middle 31 -n_templates_delta 8 -n_slots_middle 6 -n_slots_delta 0 -n_variations_middle 20 -n_variations_delta 8 -demand_range_middle 26 -demand_range_delta 9,f950edf4097a91bb05aec6786870eafc
1,inst-870-123,model,0,0,8.95,0,0,140.567,0,1562189,yes,../wrapper.py 870 870 123 random -n_templates_middle 45 -n_templates_delta 1 -n_slots_middle 11 -n_slots_delta 1 -n_variations_middle 23 -n_variations_delta 3 -demand_range_middle 49 -demand_range_delta 3,be919b2e1ad9e4cf188f5858711b7bc4
1,inst-873-123,model,0,0,7.298,0,0,19.1286,0,395394,yes,../wrapper.py 873 873 123 random -n_templates_middle 41 -n_templates_delta 23 -n_slots_middle 28 -n_slots_delta 16 -n_variations_middle 2 -n_variations_delta 22 -demand_range_middle 15 -demand_range_delta 8,4ff385635b0576f114b333ea6e999361
1,inst-876-123,model,0,0,6.486,0,0,11.9579,0,297506,yes,../wrapper.py 876 876 123 random -n_templates_middle 47 -n_templates_delta 14 -n_slots_middle 4 -n_slots_delta 21 -n_variations_middle 2 -n_variations_delta 20 -demand_range_middle 19 -demand_range_delta 3,2424baefb395e8a364746067eed0c4b5
1,inst-877-123,model,0,0,9.081,0,0,37.3836,0,536158,yes,../wrapper.py 877 877 123 random -n_templates_middle 34 -n_templates_delta 15 -n_slots_middle 23 -n_slots_delta 20 -n_variations_middle 44 -n_variations_delta 24 -demand_range_middle 20 -demand_range_delta 9,469d5f2638f341b9e1ed445f4a905b3c
1,inst-880-123,model,0,0,8.718,0,0,72.5756,0,1123028,yes,../wrapper.py 880 880 123 random -n_templates_middle 39 -n_templates_delta 14 -n_slots_middle 37 -n_slots_delta 18 -n_variations_middle 18 -n_variations_delta 17 -demand_range_middle 27 -demand_range_delta 22,88c6f7e48e949be3333766befe6fe77c
