"feasible","instance","model","seed","SRTimeOut","SRTime","solverMemOut","solverTimeOut","solverTime","solverNodeOut","nNodes","sat","cmd","md5checksum","type","configurationId","configurationSeed","runId"
1,"inst-19-123","model",3,0,9.312,0,0,43.6592,0,767392,"yes","../wrapper.py 19 19 123 random -n_templates_middle 43 -n_templates_delta 5 -n_slots_middle 12 -n_slots_delta 1 -n_variations_middle 13 -n_variations_delta 18 -demand_range_middle 43 -demand_range_delta 12","390724833c66098a0bd1ffeb0d7aa8ca","sat + graded",19,123,19
1,"inst-19-123","model",4,0,7.741,0,0,57.2647,0,962919,"yes","../wrapper.py 19 19 123 random -n_templates_middle 43 -n_templates_delta 5 -n_slots_middle 12 -n_slots_delta 1 -n_variations_middle 13 -n_variations_delta 18 -demand_range_middle 43 -demand_range_delta 12","390724833c66098a0bd1ffeb0d7aa8ca","sat + graded",19,123,19
1,"inst-20-123","model",0,0,5.753,0,0,5.08476,0,159265,"yes","../wrapper.py 20 20 123 random -n_templates_middle 20 -n_templates_delta 6 -n_slots_middle 6 -n_slots_delta 9 -n_variations_middle 29 -n_variations_delta 5 -demand_range_middle 22 -demand_range_delta 5","03063ccc0164e92a4858d085b5766b14","sat + too easy",20,123,20
1,"inst-21-123","model",0,0,6.833,0,0,16.5045,0,430483,"yes","../wrapper.py 21 21 123 random -n_templates_middle 26 -n_templates_delta 8 -n_slots_middle 33 -n_slots_delta 9 -n_variations_middle 18 -n_variations_delta 13 -demand_range_middle 37 -demand_range_delta 5","13ce05da127f8e8d2b4d14318d16efa2","sat + graded",21,123,21
1,"inst-21-123","model",1,0,6.867,0,0,14.2069,0,349485,"yes","../wrapper.py 21 21 123 random -n_templates_middle 26 -n_templates_delta 8 -n_slots_middle 33 -n_slots_delta 9 -n_variations_middle 18 -n_variations_delta 13 -demand_range_middle 37 -demand_range_delta 5","13ce05da127f8e8d2b4d14318d16efa2","sat + graded",21,123,21
1,"inst-21-123","model",2,0,6.295,0,0,13.9765,0,342149,"yes","../wrapper.py 21 21 123 random -n_templates_middle 26 -n_templates_delta 8 -n_slots_middle 33 -n_slots_delta 9 -n_variations_middle 18 -n_variations_delta 13 -demand_range_middle 37 -demand_range_delta 5","13ce05da127f8e8d2b4d14318d16efa2","sat + graded",21,123,21
1,"inst-21-123","model",3,0,7.625,0,0,11.8163,0,281187,"yes","../wrapper.py 21 21 123 random -n_templates_middle 26 -n_templates_delta 8 -n_slots_middle 33 -n_slots_delta 9 -n_variations_middle 18 -n_variations_delta 13 -demand_range_middle 37 -demand_range_delta 5","13ce05da127f8e8d2b4d14318d16efa2","sat + graded",21,123,21
1,"inst-21-123","model",4,0,7.939,0,0,19.1293,0,406367,"yes","../wrapper.py 21 21 123 random -n_templates_middle 26 -n_templates_delta 8 -n_slots_middle 33 -n_slots_delta 9 -n_variations_middle 18 -n_variations_delta 13 -demand_range_middle 37 -demand_range_delta 5","13ce05da127f8e8d2b4d14318d16efa2","sat + graded",21,123,21
1,"inst-22-123","model",0,0,9.531,0,0,17.6961,0,392519,"yes","../wrapper.py 22 22 123 random -n_templates_middle 21 -n_templates_delta 6 -n_slots_middle 32 -n_slots_delta 4 -n_variations_middle 44 -n_variations_delta 18 -demand_range_middle 34 -demand_range_delta 16","ef1be3fa4bdb0f799906aafde62ccfab","sat + graded",22,123,22
1,"inst-22-123","model",1,0,8.563,0,0,14.0754,0,284379,"yes","../wrapper.py 22 22 123 random -n_templates_middle 21 -n_templates_delta 6 -n_slots_middle 32 -n_slots_delta 4 -n_variations_middle 44 -n_variations_delta 18 -demand_range_middle 34 -demand_range_delta 16","ef1be3fa4bdb0f799906aafde62ccfab","sat + graded",22,123,22
1,"inst-22-123","model",2,0,7.758,0,0,14.0662,0,282741,"yes","../wrapper.py 22 22 123 random -n_templates_middle 21 -n_templates_delta 6 -n_slots_middle 32 -n_slots_delta 4 -n_variations_middle 44 -n_variations_delta 18 -demand_range_middle 34 -demand_range_delta 16","ef1be3fa4bdb0f799906aafde62ccfab","sat + graded",22,123,22
1,"inst-22-123","model",3,0,9.061,0,0,13.1428,0,267969,"yes","../wrapper.py 22 22 123 random -n_templates_middle 21 -n_templates_delta 6 -n_slots_middle 32 -n_slots_delta 4 -n_variations_middle 44 -n_variations_delta 18 -demand_range_middle 34 -demand_range_delta 16","ef1be3fa4bdb0f799906aafde62ccfab","sat + graded",22,123,22
1,"inst-22-123","model",4,0,7.901,0,0,19.8875,0,372059,"yes","../wrapper.py 22 22 123 random -n_templates_middle 21 -n_templates_delta 6 -n_slots_middle 32 -n_slots_delta 4 -n_variations_middle 44 -n_variations_delta 18 -demand_range_middle 34 -demand_range_delta 16","ef1be3fa4bdb0f799906aafde62ccfab","sat + graded",22,123,22
1,"inst-23-123","model",0,0,8.605,0,0,12.0653,0,286268,"yes","../wrapper.py 23 23 123 random -n_templates_middle 19 -n_templates_delta 13 -n_slots_middle 44 -n_slots_delta 14 -n_variations_middle 42 -n_variations_delta 7 -demand_range_middle 36 -demand_range_delta 6","c4599e66bb9078a29ee84cdf96eb9ea5","sat + graded",23,123,23
1,"inst-23-123","model",1,0,8.529,0,0,9.86607,0,207223,"yes","../wrapper.py 23 23 123 random -n_templates_middle 19 -n_templates_delta 13 -n_slots_middle 44 -n_slots_delta 14 -n_variations_middle 42 -n_variations_delta 7 -demand_range_middle 36 -demand_range_delta 6","c4599e66bb9078a29ee84cdf96eb9ea5","sat + too easy",23,123,23
1,"inst-24-123","model",0,0,7.332,0,0,18.1538,0,326476,"yes","../wrapper.py 24 24 123 random -n_templates_middle 30 -n_templates_delta 12 -n_slots_middle 14 -n_slots_delta 14 -n_variations_middle 46 -n_variations_delta 22 -demand_range_middle 13 -demand_range_delta 8","6bb158ba067dc5deb97fb4f07f6382b3","sat + graded",24,123,24
1,"inst-24-123","model",1,0,8.346,0,0,15.7896,0,258606,"yes","../wrapper.py 24 24 123 random -n_templates_middle 30 -n_templates_delta 12 -n_slots_middle 14 -n_slots_delta 14 -n_variations_middle 46 -n_variations_delta 22 -demand_range_middle 13 -demand_range_delta 8","6bb158ba067dc5deb97fb4f07f6382b3","sat + graded",24,123,24
1,"inst-24-123","model",2,0,7.861,0,0,16.4691,0,238917,"yes","../wrapper.py 24 24 123 random -n_templates_middle 30 -n_templates_delta 12 -n_slots_middle 14 -n_slots_delta 14 -n_variations_middle 46 -n_variations_delta 22 -demand_range_middle 13 -demand_range_delta 8","6bb158ba067dc5deb97fb4f07f6382b3","sat + graded",24,123,24
