"feasible","instance","model","seed","SRTimeOut","SRTime","solverMemOut","solverTimeOut","solverTime","solverNodeOut","nNodes","sat","cmd","md5checksum","type","configurationId","configurationSeed","runId"
0,"inst-41-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 41 41 123 random -n_pieces_middle 11 -n_pieces_delta 20 -n_players_middle 16 -n_players_delta 17 -duration_range_middle 47 -duration_range_delta 2 -plays_in_cardMiddle 6 -plays_in_cardDelta 2 -plays_in_relation1_middle 22 -plays_in_relation1_delta 20 -plays_in_relation2_middle 49 -plays_in_relation2_delta 1","inst-41-123","no instance",41,123,41
1,"inst-42-123","model",0,0,8.488,0,0,0.008416,0,0,"no","../wrapper.py 42 42 123 random -n_pieces_middle 23 -n_pieces_delta 17 -n_players_middle 5 -n_players_delta 24 -duration_range_middle 13 -duration_range_delta 1 -plays_in_cardMiddle 35 -plays_in_cardDelta 3 -plays_in_relation1_middle 18 -plays_in_relation1_delta 9 -plays_in_relation2_middle 15 -plays_in_relation2_delta 1","8c81975a8945d30dc11ee8303c99b7f1","unsat + too easy",42,123,42
0,"inst-43-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 43 43 123 random -n_pieces_middle 19 -n_pieces_delta 4 -n_players_middle 27 -n_players_delta 12 -duration_range_middle 48 -duration_range_delta 8 -plays_in_cardMiddle 23 -plays_in_cardDelta 0 -plays_in_relation1_middle 44 -plays_in_relation1_delta 9 -plays_in_relation2_middle 37 -plays_in_relation2_delta 4","inst-43-123","no instance",43,123,43
0,"inst-44-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 44 44 123 random -n_pieces_middle 23 -n_pieces_delta 19 -n_players_middle 4 -n_players_delta 20 -duration_range_middle 16 -duration_range_delta 9 -plays_in_cardMiddle 15 -plays_in_cardDelta 0 -plays_in_relation1_middle 26 -plays_in_relation1_delta 16 -plays_in_relation2_middle 46 -plays_in_relation2_delta 0","inst-44-123","no instance",44,123,44
1,"inst-45-123","model",0,0,11.892,0,0,0.006701,0,0,"no","../wrapper.py 45 45 123 random -n_pieces_middle 50 -n_pieces_delta 7 -n_players_middle 47 -n_players_delta 17 -duration_range_middle 23 -duration_range_delta 20 -plays_in_cardMiddle 2 -plays_in_cardDelta 2 -plays_in_relation1_middle 18 -plays_in_relation1_delta 20 -plays_in_relation2_middle 27 -plays_in_relation2_delta 6","32d23e8d32ca7ef6f800298763d6bed2","unsat + too easy",45,123,45
1,"inst-46-123","model",0,0,9.775,0,0,0.006743,0,0,"no","../wrapper.py 46 46 123 random -n_pieces_middle 41 -n_pieces_delta 2 -n_players_middle 42 -n_players_delta 6 -duration_range_middle 38 -duration_range_delta 24 -plays_in_cardMiddle 4 -plays_in_cardDelta 3 -plays_in_relation1_middle 41 -plays_in_relation1_delta 9 -plays_in_relation2_middle 17 -plays_in_relation2_delta 5","2d2aa47e6e53d994254d086ffcdb6526","unsat + too easy",46,123,46
1,"inst-47-123","model",0,0,11.87,0,0,0.009254,0,0,"no","../wrapper.py 47 47 123 random -n_pieces_middle 29 -n_pieces_delta 22 -n_players_middle 27 -n_players_delta 14 -duration_range_middle 34 -duration_range_delta 13 -plays_in_cardMiddle 26 -plays_in_cardDelta 0 -plays_in_relation1_middle 3 -plays_in_relation1_delta 23 -plays_in_relation2_middle 39 -plays_in_relation2_delta 5","7f308908ea46b26ff437cedd03ef9ad3","unsat + too easy",47,123,47
1,"inst-48-123","model",0,0,10.504,0,0,0.010612,0,0,"no","../wrapper.py 48 48 123 random -n_pieces_middle 33 -n_pieces_delta 16 -n_players_middle 20 -n_players_delta 20 -duration_range_middle 28 -duration_range_delta 22 -plays_in_cardMiddle 28 -plays_in_cardDelta 3 -plays_in_relation1_middle 30 -plays_in_relation1_delta 10 -plays_in_relation2_middle 48 -plays_in_relation2_delta 17","710b1f156439b15181590d08749c128a","unsat + too easy",48,123,48
0,"inst-49-123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"../wrapper.py 49 49 123 random -n_pieces_middle 21 -n_pieces_delta 0 -n_players_middle 29 -n_players_delta 12 -duration_range_middle 44 -duration_range_delta 20 -plays_in_cardMiddle 43 -plays_in_cardDelta 1 -plays_in_relation1_middle 44 -plays_in_relation1_delta 3 -plays_in_relation2_middle 15 -plays_in_relation2_delta 16","inst-49-123","no instance",49,123,49
1,"inst-50-123","model",0,0,9.439,0,0,0.007193,0,0,"no","../wrapper.py 50 50 123 random -n_pieces_middle 49 -n_pieces_delta 14 -n_players_middle 27 -n_players_delta 1 -duration_range_middle 49 -duration_range_delta 3 -plays_in_cardMiddle 4 -plays_in_cardDelta 3 -plays_in_relation1_middle 26 -plays_in_relation1_delta 8 -plays_in_relation2_middle 45 -plays_in_relation2_delta 0","b43a307c3bca9f9fd0b52f447ad158c7","unsat + too easy",50,123,50
