feasible,instance,model,seed,SRTimeOut,SRTime,solverMemOut,solverTimeOut,solverTime,solverNodeOut,nNodes,sat,cmd,md5checksum,type,configurationId,configurationSeed,runId
1,inst-71-1805206009,model,0,0,13.07,0,0,32.1175,0,114351,yes,../wrapper.py 71 1 1805206009 tuning -numNodes_middle 33 -numNodes_delta 15 -numLeaves_middle 20 -numLeaves_delta 20 -numPeriods_middle 18 -numPeriods_delta 13 -maxStock_middle 44 -maxStock_delta 12 -holdingCost_range_middle 8 -holdingCost_range_delta 16 -procCost_range_middle 10 -procCost_range_delta 23 -demand_range_middle 21 -demand_range_delta 9 -children_range_cardMiddle 9 -children_range_cardDelta 2 -children_range_inner_middle 42 -children_range_inner_delta 19,c33c6052516fa4b2b86cee63fc8fd867,sat + graded,71,1805206009,71
1,inst-71-1805206009,model,1,0,12.97,0,0,32.1708,0,110204,yes,../wrapper.py 71 1 1805206009 tuning -numNodes_middle 33 -numNodes_delta 15 -numLeaves_middle 20 -numLeaves_delta 20 -numPeriods_middle 18 -numPeriods_delta 13 -maxStock_middle 44 -maxStock_delta 12 -holdingCost_range_middle 8 -holdingCost_range_delta 16 -procCost_range_middle 10 -procCost_range_delta 23 -demand_range_middle 21 -demand_range_delta 9 -children_range_cardMiddle 9 -children_range_cardDelta 2 -children_range_inner_middle 42 -children_range_inner_delta 19,c33c6052516fa4b2b86cee63fc8fd867,sat + graded,71,1805206009,71
1,inst-71-1805206009,model,2,0,11.009,0,0,35.7865,0,116867,yes,../wrapper.py 71 1 1805206009 tuning -numNodes_middle 33 -numNodes_delta 15 -numLeaves_middle 20 -numLeaves_delta 20 -numPeriods_middle 18 -numPeriods_delta 13 -maxStock_middle 44 -maxStock_delta 12 -holdingCost_range_middle 8 -holdingCost_range_delta 16 -procCost_range_middle 10 -procCost_range_delta 23 -demand_range_middle 21 -demand_range_delta 9 -children_range_cardMiddle 9 -children_range_cardDelta 2 -children_range_inner_middle 42 -children_range_inner_delta 19,c33c6052516fa4b2b86cee63fc8fd867,sat + graded,71,1805206009,71
1,inst-71-1805206009,model,3,0,13.042,0,0,32.5652,0,110940,yes,../wrapper.py 71 1 1805206009 tuning -numNodes_middle 33 -numNodes_delta 15 -numLeaves_middle 20 -numLeaves_delta 20 -numPeriods_middle 18 -numPeriods_delta 13 -maxStock_middle 44 -maxStock_delta 12 -holdingCost_range_middle 8 -holdingCost_range_delta 16 -procCost_range_middle 10 -procCost_range_delta 23 -demand_range_middle 21 -demand_range_delta 9 -children_range_cardMiddle 9 -children_range_cardDelta 2 -children_range_inner_middle 42 -children_range_inner_delta 19,c33c6052516fa4b2b86cee63fc8fd867,sat + graded,71,1805206009,71
1,inst-71-1805206009,model,4,0,13.048,0,0,34.7491,0,117713,yes,../wrapper.py 71 1 1805206009 tuning -numNodes_middle 33 -numNodes_delta 15 -numLeaves_middle 20 -numLeaves_delta 20 -numPeriods_middle 18 -numPeriods_delta 13 -maxStock_middle 44 -maxStock_delta 12 -holdingCost_range_middle 8 -holdingCost_range_delta 16 -procCost_range_middle 10 -procCost_range_delta 23 -demand_range_middle 21 -demand_range_delta 9 -children_range_cardMiddle 9 -children_range_cardDelta 2 -children_range_inner_middle 42 -children_range_inner_delta 19,c33c6052516fa4b2b86cee63fc8fd867,sat + graded,71,1805206009,71
1,inst-81-1554189636,model,0,0,11.326,0,0,22.3445,0,73548,yes,../wrapper.py 81 1 1554189636 tuning -numNodes_middle 46 -numNodes_delta 17 -numLeaves_middle 11 -numLeaves_delta 19 -numPeriods_middle 21 -numPeriods_delta 6 -maxStock_middle 34 -maxStock_delta 3 -holdingCost_range_middle 0 -holdingCost_range_delta 16 -procCost_range_middle 9 -procCost_range_delta 18 -demand_range_middle 26 -demand_range_delta 10 -children_range_cardMiddle 3 -children_range_cardDelta 0 -children_range_inner_middle 19 -children_range_inner_delta 1,705dd9338e6bced7d2e00ef6ad339cd9,sat + graded,81,1554189636,81
1,inst-81-1554189636,model,1,0,9.989,0,0,19.5952,0,67481,yes,../wrapper.py 81 1 1554189636 tuning -numNodes_middle 46 -numNodes_delta 17 -numLeaves_middle 11 -numLeaves_delta 19 -numPeriods_middle 21 -numPeriods_delta 6 -maxStock_middle 34 -maxStock_delta 3 -holdingCost_range_middle 0 -holdingCost_range_delta 16 -procCost_range_middle 9 -procCost_range_delta 18 -demand_range_middle 26 -demand_range_delta 10 -children_range_cardMiddle 3 -children_range_cardDelta 0 -children_range_inner_middle 19 -children_range_inner_delta 1,705dd9338e6bced7d2e00ef6ad339cd9,sat + graded,81,1554189636,81
1,inst-81-1554189636,model,2,0,8.154,0,0,20.5951,0,69667,yes,../wrapper.py 81 1 1554189636 tuning -numNodes_middle 46 -numNodes_delta 17 -numLeaves_middle 11 -numLeaves_delta 19 -numPeriods_middle 21 -numPeriods_delta 6 -maxStock_middle 34 -maxStock_delta 3 -holdingCost_range_middle 0 -holdingCost_range_delta 16 -procCost_range_middle 9 -procCost_range_delta 18 -demand_range_middle 26 -demand_range_delta 10 -children_range_cardMiddle 3 -children_range_cardDelta 0 -children_range_inner_middle 19 -children_range_inner_delta 1,705dd9338e6bced7d2e00ef6ad339cd9,sat + graded,81,1554189636,81
1,inst-81-1554189636,model,3,0,10.023,0,0,22.1534,0,72804,yes,../wrapper.py 81 1 1554189636 tuning -numNodes_middle 46 -numNodes_delta 17 -numLeaves_middle 11 -numLeaves_delta 19 -numPeriods_middle 21 -numPeriods_delta 6 -maxStock_middle 34 -maxStock_delta 3 -holdingCost_range_middle 0 -holdingCost_range_delta 16 -procCost_range_middle 9 -procCost_range_delta 18 -demand_range_middle 26 -demand_range_delta 10 -children_range_cardMiddle 3 -children_range_cardDelta 0 -children_range_inner_middle 19 -children_range_inner_delta 1,705dd9338e6bced7d2e00ef6ad339cd9,sat + graded,81,1554189636,81
1,inst-81-1554189636,model,4,0,9.016,0,0,20.962,0,74678,yes,../wrapper.py 81 1 1554189636 tuning -numNodes_middle 46 -numNodes_delta 17 -numLeaves_middle 11 -numLeaves_delta 19 -numPeriods_middle 21 -numPeriods_delta 6 -maxStock_middle 34 -maxStock_delta 3 -holdingCost_range_middle 0 -holdingCost_range_delta 16 -procCost_range_middle 9 -procCost_range_delta 18 -demand_range_middle 26 -demand_range_delta 10 -children_range_cardMiddle 3 -children_range_cardDelta 0 -children_range_inner_middle 19 -children_range_inner_delta 1,705dd9338e6bced7d2e00ef6ad339cd9,sat + graded,81,1554189636,81
